,CustomerID,Cluster,Metric,Value
5807,16062,0,Frequency,-0.08490004690546905
5808,16063,1,Frequency,-0.33633745579194163
5809,16066,2,Frequency,-0.01632620811824925
5810,16070,2,Frequency,-0.31347950952953507
5811,16071,1,Frequency,-0.33633745579194163
5812,16072,1,Frequency,-0.33633745579194163
5813,16076,0,Frequency,0.21225325450581675
5814,16079,0,Frequency,-0.22204772447990864
5815,16080,1,Frequency,-0.4049112945791614
5816,16081,0,Frequency,0.48654860965469593
5817,16083,2,Frequency,-0.35919540205434825
5818,16084,2,Frequency,-0.13061593943028224
5819,16085,0,Frequency,0.34940093208025635
5820,16086,2,Frequency,-0.31347950952953507
5821,16091,1,Frequency,-0.4049112945791614
5822,16092,2,Frequency,-0.22204772447990864
5823,16093,1,Frequency,-0.4049112945791614
5824,16094,0,Frequency,-0.10775799316787564
5825,16096,1,Frequency,-0.35919540205434825
5826,16097,1,Frequency,-0.35919540205434825
5827,16098,2,Frequency,-0.13061593943028224
5828,16099,2,Frequency,-0.29062156326712846
5829,16101,2,Frequency,-0.062042100643062446
5830,16102,2,Frequency,-0.08490004690546905
5831,16103,0,Frequency,-0.22204772447990864
5832,16104,1,Frequency,-0.33633745579194163
5833,16105,1,Frequency,-0.4049112945791614
5834,16106,1,Frequency,-0.38205334831675486
5835,16107,2,Frequency,-0.33633745579194163
5836,16108,2,Frequency,-0.10775799316787564
5837,16109,1,Frequency,-0.35919540205434825
5838,16110,0,Frequency,1.1951449437893005
5839,16112,1,Frequency,-0.4049112945791614
5840,16113,1,Frequency,-0.26776361700472184
5841,16114,1,Frequency,-0.38205334831675486
5842,16115,0,Frequency,0.943707534902828
5843,16116,2,Frequency,-0.26776361700472184
5844,16117,1,Frequency,-0.35919540205434825
5845,16119,2,Frequency,-0.35919540205434825
5846,16120,2,Frequency,-0.33633745579194163
5847,16121,2,Frequency,0.5779803947043224
5848,16122,1,Frequency,-0.31347950952953507
5849,16123,1,Frequency,-0.38205334831675486
5850,16124,1,Frequency,-0.4049112945791614
5851,16126,0,Frequency,0.0065317381441573515
5852,16127,2,Frequency,-0.13061593943028224
5853,16128,0,Frequency,0.0065317381441573515
5854,16131,2,Frequency,-0.15347388569268886
5855,16133,0,Frequency,0.8751336961156081
5856,16134,2,Frequency,-0.33633745579194163
5857,16135,1,Frequency,-0.33633745579194163
5858,16136,2,Frequency,-0.15347388569268886
5859,16139,2,Frequency,-0.29062156326712846
5860,16140,2,Frequency,-0.29062156326712846
5861,16141,2,Frequency,-0.29062156326712846
5862,16142,2,Frequency,-0.19918977821750206
5863,16143,0,Frequency,-0.039184154380655846
5864,16145,0,Frequency,0.6465542334915422
5865,16146,2,Frequency,-0.26776361700472184
5866,16147,1,Frequency,-0.35919540205434825
5867,16148,1,Frequency,-0.4049112945791614
5868,16149,2,Frequency,-0.35919540205434825
5869,16150,2,Frequency,-0.062042100643062446
5870,16152,1,Frequency,-0.35919540205434825
5871,16153,2,Frequency,0.029389684406563952
5872,16156,0,Frequency,0.09796352319378375
5873,16157,2,Frequency,-0.31347950952953507
5874,16159,1,Frequency,-0.38205334831675486
5875,16160,1,Frequency,-0.35919540205434825
5876,16161,0,Frequency,1.515156191462993
5877,16163,1,Frequency,-0.4049112945791614
5878,16164,2,Frequency,-0.26776361700472184
5879,16168,0,Frequency,0.0065317381441573515
5880,16169,0,Frequency,-0.01632620811824925
5881,16170,2,Frequency,-0.10775799316787564
5882,16172,2,Frequency,-0.13061593943028224
5883,16173,0,Frequency,0.05224763066897055
5884,16174,2,Frequency,-0.24490567074231526
5885,16175,2,Frequency,-0.22204772447990864
5886,16177,1,Frequency,-0.38205334831675486
5887,16178,1,Frequency,-0.38205334831675486
5888,16179,1,Frequency,-0.4049112945791614
5889,16180,0,Frequency,0.48654860965469593
5890,16181,1,Frequency,-0.4049112945791614
5891,16182,2,Frequency,-0.35919540205434825
5892,16183,2,Frequency,-0.31347950952953507
5893,16184,2,Frequency,-0.24490567074231526
5894,16185,2,Frequency,-0.24490567074231526
5895,16186,0,Frequency,0.44083271712988276
5896,16187,0,Frequency,0.9894234274276411
5897,16188,2,Frequency,-0.08490004690546905
5898,16189,1,Frequency,-0.38205334831675486
5899,16190,1,Frequency,-0.4049112945791614
5900,16191,0,Frequency,0.34940093208025635
5901,16193,1,Frequency,-0.4049112945791614
5902,16198,2,Frequency,-0.33633745579194163
5903,16200,0,Frequency,0.09796352319378375
5904,16201,0,Frequency,-0.039184154380655846
5905,16202,1,Frequency,-0.35919540205434825
5906,16203,1,Frequency,-0.33633745579194163
5907,16204,2,Frequency,-0.22204772447990864
5908,16205,2,Frequency,0.05224763066897055
5909,16206,2,Frequency,-0.10775799316787564
5910,16207,1,Frequency,-0.35919540205434825
5911,16208,2,Frequency,-0.17633183195509544
5912,16209,2,Frequency,-0.19918977821750206
5913,16210,0,Frequency,-0.01632620811824925
5914,16211,1,Frequency,-0.35919540205434825
5915,16212,2,Frequency,-0.19918977821750206
5916,16213,1,Frequency,-0.38205334831675486
5917,16214,2,Frequency,-0.24490567074231526
5918,16215,1,Frequency,-0.35919540205434825
5919,16216,2,Frequency,-0.24490567074231526
5920,16217,1,Frequency,-0.38205334831675486
5921,16218,0,Frequency,-0.062042100643062446
5922,16221,2,Frequency,-0.10775799316787564
5923,16222,2,Frequency,0.18939530824341014
5924,16224,2,Frequency,-0.01632620811824925
5925,16225,2,Frequency,0.16653736198100355
5926,16226,1,Frequency,-0.35919540205434825
5927,16229,2,Frequency,-0.19918977821750206
5928,16230,1,Frequency,-0.29062156326712846
5929,16232,2,Frequency,-0.26776361700472184
5930,16233,1,Frequency,-0.38205334831675486
5931,16235,2,Frequency,-0.24490567074231526
5932,16236,1,Frequency,-0.38205334831675486
5933,16239,1,Frequency,-0.38205334831675486
5934,16240,0,Frequency,0.09796352319378375
5935,16241,0,Frequency,2.658053504583323
5936,16242,0,Frequency,0.8979916423780148
5937,16243,2,Frequency,-0.13061593943028224
5938,16244,1,Frequency,-0.29062156326712846
5939,16245,2,Frequency,0.0065317381441573515
5940,16247,1,Frequency,-0.35919540205434825
5941,16248,1,Frequency,-0.4049112945791614
5942,16249,2,Frequency,-0.10775799316787564
5943,16250,1,Frequency,-0.38205334831675486
5944,16253,0,Frequency,0.21225325450581675
5945,16255,0,Frequency,0.715128072278762
5946,16256,2,Frequency,-0.33633745579194163
5947,16257,1,Frequency,-0.4049112945791614
5948,16258,0,Frequency,0.18939530824341014
5949,16260,2,Frequency,-0.29062156326712846
5950,16261,2,Frequency,0.09796352319378375
5951,16265,0,Frequency,0.829417803590795
5952,16266,2,Frequency,-0.039184154380655846
5953,16268,2,Frequency,-0.17633183195509544
5954,16270,2,Frequency,-0.08490004690546905
5955,16271,0,Frequency,0.14367941571859694
5956,16272,1,Frequency,-0.31347950952953507
5957,16275,2,Frequency,-0.22204772447990864
5958,16276,1,Frequency,-0.38205334831675486
5959,16278,1,Frequency,-0.33633745579194163
5960,16279,2,Frequency,0.0065317381441573515
5961,16281,2,Frequency,-0.35919540205434825
5962,16282,1,Frequency,-0.38205334831675486
5963,16283,0,Frequency,0.5779803947043224
5964,16284,2,Frequency,0.0065317381441573515
5965,16292,1,Frequency,-0.31347950952953507
5966,16293,0,Frequency,0.16653736198100355
5967,16295,2,Frequency,-0.24490567074231526
5968,16297,1,Frequency,-0.35919540205434825
5969,16298,2,Frequency,-0.22204772447990864
5970,16302,1,Frequency,-0.33633745579194163
5971,16303,0,Frequency,0.18939530824341014
5972,16305,2,Frequency,-0.26776361700472184
5973,16306,2,Frequency,-0.24490567074231526
5974,16309,2,Frequency,-0.19918977821750206
5975,16311,2,Frequency,-0.22204772447990864
5976,16313,1,Frequency,-0.35919540205434825
5977,16315,1,Frequency,-0.35919540205434825
5978,16316,0,Frequency,0.25796914703062995
5979,16317,2,Frequency,-0.13061593943028224
5980,16318,1,Frequency,-0.4049112945791614
5981,16322,2,Frequency,-0.29062156326712846
5982,16323,1,Frequency,-0.4049112945791614
5983,16324,2,Frequency,0.12082146945619035
5984,16325,2,Frequency,-0.33633745579194163
5985,16326,0,Frequency,1.0351393199524543
5986,16327,0,Frequency,0.829417803590795
5987,16330,2,Frequency,-0.19918977821750206
5988,16332,0,Frequency,0.28082709329303657
5989,16333,0,Frequency,-0.15347388569268886
5990,16337,1,Frequency,-0.35919540205434825
5991,16338,1,Frequency,-0.4049112945791614
5992,16339,1,Frequency,-0.31347950952953507
5993,16340,2,Frequency,0.6236962872291355
5994,16341,2,Frequency,-0.13061593943028224
5995,16342,1,Frequency,-0.35919540205434825
5996,16343,2,Frequency,-0.31347950952953507
5997,16344,1,Frequency,-0.38205334831675486
5998,16345,2,Frequency,-0.26776361700472184
5999,16347,2,Frequency,-0.039184154380655846
6000,16348,0,Frequency,0.6922701260163553
6001,16349,1,Frequency,-0.33633745579194163
6002,16350,2,Frequency,-0.19918977821750206
6003,16351,1,Frequency,-0.4049112945791614
6004,16352,2,Frequency,-0.31347950952953507
6005,16353,0,Frequency,0.029389684406563952
6006,16354,2,Frequency,-0.19918977821750206
6007,16356,1,Frequency,-0.29062156326712846
6008,16357,2,Frequency,-0.24490567074231526
6009,16358,0,Frequency,-0.01632620811824925
6010,16359,2,Frequency,-0.08490004690546905
6011,16360,0,Frequency,2.635195558320916
6012,16361,0,Frequency,0.0065317381441573515
6013,16362,2,Frequency,-0.22204772447990864
6014,16363,1,Frequency,-0.4049112945791614
6015,16364,2,Frequency,-0.10775799316787564
6016,16365,0,Frequency,-0.15347388569268886
6017,16366,1,Frequency,-0.38205334831675486
6018,16367,2,Frequency,0.16653736198100355
6019,16368,0,Frequency,-0.01632620811824925
6020,16369,0,Frequency,0.25796914703062995
6021,16370,2,Frequency,0.6694121797539487
6022,16372,2,Frequency,-0.039184154380655846
6023,16374,2,Frequency,0.12082146945619035
6024,16376,0,Frequency,0.16653736198100355
6025,16377,1,Frequency,-0.4049112945791614
6026,16378,1,Frequency,-0.26776361700472184
6027,16379,0,Frequency,0.029389684406563952
6028,16380,2,Frequency,-0.31347950952953507
6029,16383,2,Frequency,-0.039184154380655846
6030,16384,1,Frequency,-0.31347950952953507
6031,16385,2,Frequency,-0.26776361700472184
6032,16386,2,Frequency,-0.13061593943028224
6033,16389,2,Frequency,-0.24490567074231526
6034,16392,2,Frequency,-0.10775799316787564
6035,16393,0,Frequency,0.943707534902828
6036,16394,2,Frequency,-0.01632620811824925
6037,16395,2,Frequency,0.6465542334915422
6038,16398,2,Frequency,-0.15347388569268886
6039,16399,2,Frequency,-0.13061593943028224
6040,16400,1,Frequency,-0.31347950952953507
6041,16401,0,Frequency,0.6465542334915422
6042,16403,1,Frequency,-0.4049112945791614
6043,16404,2,Frequency,-0.29062156326712846
6044,16406,2,Frequency,-0.10775799316787564
6045,16407,0,Frequency,0.16653736198100355
6046,16409,0,Frequency,0.3951168246050695
6047,16411,2,Frequency,-0.26776361700472184
6048,16412,1,Frequency,-0.33633745579194163
6049,16413,2,Frequency,-0.29062156326712846
6050,16414,1,Frequency,-0.35919540205434825
6051,16415,1,Frequency,-0.19918977821750206
6052,16416,2,Frequency,-0.039184154380655846
6053,16418,2,Frequency,0.18939530824341014
6054,16419,2,Frequency,-0.19918977821750206
6055,16422,0,Frequency,1.286576728838927
6056,16423,1,Frequency,-0.38205334831675486
6057,16424,1,Frequency,-0.4049112945791614
6058,16425,1,Frequency,-0.38205334831675486
6059,16426,0,Frequency,1.2408608363141138
6060,16427,1,Frequency,-0.38205334831675486
6061,16429,2,Frequency,-0.38205334831675486
6062,16431,2,Frequency,-0.13061593943028224
6063,16432,1,Frequency,-0.4049112945791614
6064,16433,1,Frequency,-0.31347950952953507
6065,16434,0,Frequency,0.12082146945619035
6066,16438,2,Frequency,-0.08490004690546905
6067,16440,0,Frequency,0.7379860185411685
6068,16441,2,Frequency,-0.31347950952953507
6069,16442,0,Frequency,0.23511120076822334
6070,16444,2,Frequency,0.0065317381441573515
6071,16445,2,Frequency,-0.17633183195509544
6072,16446,1,Frequency,-0.4049112945791614
6073,16447,2,Frequency,-0.26776361700472184
6074,16448,1,Frequency,-0.38205334831675486
6075,16449,2,Frequency,-0.24490567074231526
6076,16450,1,Frequency,-0.35919540205434825
6077,16451,2,Frequency,-0.26776361700472184
6078,16454,1,Frequency,-0.4049112945791614
6079,16455,2,Frequency,-0.062042100643062446
6080,16456,2,Frequency,0.09796352319378375
6081,16457,1,Frequency,-0.4049112945791614
6082,16458,0,Frequency,0.46369066339228937
6083,16460,2,Frequency,0.029389684406563952
6084,16461,1,Frequency,-0.31347950952953507
6085,16462,1,Frequency,-0.4049112945791614
6086,16463,2,Frequency,-0.08490004690546905
6087,16464,0,Frequency,0.7379860185411685
6088,16466,0,Frequency,0.3951168246050695
6089,16468,1,Frequency,-0.38205334831675486
6090,16469,2,Frequency,0.44083271712988276
6091,16470,2,Frequency,0.5551224484419157
6092,16471,1,Frequency,-0.38205334831675486
6093,16473,1,Frequency,-0.35919540205434825
6094,16474,0,Frequency,1.057997266214861
6095,16475,2,Frequency,-0.31347950952953507
6096,16477,2,Frequency,0.25796914703062995
6097,16478,2,Frequency,-0.33633745579194163
6098,16479,2,Frequency,-0.24490567074231526
6099,16480,2,Frequency,-0.062042100643062446
6100,16482,2,Frequency,-0.33633745579194163
6101,16483,1,Frequency,-0.29062156326712846
6102,16484,1,Frequency,-0.31347950952953507
6103,16485,2,Frequency,-0.22204772447990864
6104,16488,2,Frequency,-0.33633745579194163
6105,16491,2,Frequency,-0.17633183195509544
6106,16493,2,Frequency,-0.01632620811824925
6107,16494,2,Frequency,-0.15347388569268886
6108,16495,0,Frequency,0.0065317381441573515
6109,16496,0,Frequency,0.05224763066897055
6110,16497,2,Frequency,-0.039184154380655846
6111,16498,1,Frequency,-0.33633745579194163
6112,16499,1,Frequency,-0.26776361700472184
6113,16500,1,Frequency,-0.4049112945791614
6114,16503,2,Frequency,-0.039184154380655846
6115,16504,2,Frequency,-0.039184154380655846
6116,16506,1,Frequency,-0.4049112945791614
6117,16509,1,Frequency,-0.31347950952953507
6118,16511,0,Frequency,0.5551224484419157
6119,16513,2,Frequency,-0.31347950952953507
6120,16515,2,Frequency,0.14367941571859694
6121,16516,1,Frequency,-0.4049112945791614
6122,16517,1,Frequency,-0.33633745579194163
6123,16518,2,Frequency,-0.24490567074231526
6124,16519,1,Frequency,-0.4049112945791614
6125,16520,2,Frequency,-0.19918977821750206
6126,16523,0,Frequency,0.829417803590795
6127,16525,0,Frequency,0.18939530824341014
6128,16526,1,Frequency,-0.4049112945791614
6129,16527,1,Frequency,-0.35919540205434825
6130,16528,1,Frequency,-0.38205334831675486
6131,16529,1,Frequency,-0.35919540205434825
6132,16531,2,Frequency,-0.062042100643062446
6133,16532,2,Frequency,-0.4049112945791614
6134,16533,0,Frequency,0.5322645021795092
6135,16535,2,Frequency,-0.29062156326712846
6136,16536,2,Frequency,-0.17633183195509544
6137,16539,0,Frequency,-0.24490567074231526
6138,16542,1,Frequency,-0.35919540205434825
6139,16546,1,Frequency,-0.35919540205434825
6140,16549,0,Frequency,3.9380984952780924
6141,16550,2,Frequency,0.5322645021795092
6142,16551,2,Frequency,-0.24490567074231526
6143,16552,1,Frequency,-0.4049112945791614
6144,16553,2,Frequency,-0.08490004690546905
6145,16554,2,Frequency,-0.10775799316787564
6146,16555,1,Frequency,-0.35919540205434825
6147,16556,2,Frequency,0.37225887834266297
6148,16557,1,Frequency,-0.4049112945791614
6149,16558,0,Frequency,1.4922982452005864
6150,16560,2,Frequency,-0.17633183195509544
6151,16561,2,Frequency,-0.31347950952953507
6152,16563,2,Frequency,-0.33633745579194163
6153,16565,1,Frequency,-0.38205334831675486
6154,16566,1,Frequency,-0.4049112945791614
6155,16567,2,Frequency,-0.24490567074231526
6156,16569,1,Frequency,-0.4049112945791614
6157,16570,0,Frequency,0.09796352319378375
6158,16571,2,Frequency,-0.13061593943028224
6159,16572,2,Frequency,-0.26776361700472184
6160,16573,2,Frequency,-0.22204772447990864
6161,16574,2,Frequency,-0.29062156326712846
6162,16581,1,Frequency,-0.4049112945791614
6163,16582,1,Frequency,-0.38205334831675486
6164,16584,1,Frequency,-0.38205334831675486
6165,16586,1,Frequency,-0.35919540205434825
6166,16587,1,Frequency,-0.31347950952953507
6167,16589,2,Frequency,-0.31347950952953507
6168,16591,1,Frequency,-0.38205334831675486
6169,16592,0,Frequency,0.5779803947043224
6170,16593,1,Frequency,-0.33633745579194163
6171,16594,2,Frequency,-0.15347388569268886
6172,16595,2,Frequency,0.14367941571859694
6173,16596,1,Frequency,-0.4049112945791614
6174,16597,2,Frequency,-0.35919540205434825
6175,16598,1,Frequency,-0.38205334831675486
6176,16600,0,Frequency,-0.08490004690546905
6177,16601,2,Frequency,-0.24490567074231526
6178,16602,2,Frequency,-0.22204772447990864
6179,16603,2,Frequency,-0.22204772447990864
6180,16607,0,Frequency,0.21225325450581675
6181,16609,0,Frequency,0.600838340966729
6182,16610,1,Frequency,-0.4049112945791614
6183,16611,1,Frequency,-0.38205334831675486
6184,16612,2,Frequency,-0.15347388569268886
6185,16613,2,Frequency,-0.22204772447990864
6186,16614,1,Frequency,-0.35919540205434825
6187,16616,1,Frequency,-0.38205334831675486
6188,16617,1,Frequency,-0.38205334831675486
6189,16618,0,Frequency,0.14367941571859694
6190,16620,2,Frequency,-0.38205334831675486
6191,16621,2,Frequency,-0.26776361700472184
6192,16624,2,Frequency,-0.24490567074231526
6193,16625,1,Frequency,-0.33633745579194163
6194,16626,0,Frequency,0.5551224484419157
6195,16627,1,Frequency,-0.33633745579194163
6196,16628,2,Frequency,-0.039184154380655846
6197,16629,2,Frequency,0.05224763066897055
6198,16633,0,Frequency,0.16653736198100355
6199,16637,2,Frequency,0.0065317381441573515
6200,16638,2,Frequency,0.029389684406563952
6201,16639,2,Frequency,-0.062042100643062446
6202,16641,1,Frequency,-0.33633745579194163
6203,16642,0,Frequency,-0.22204772447990864
6204,16643,2,Frequency,-0.26776361700472184
6205,16644,2,Frequency,-0.10775799316787564
6206,16647,1,Frequency,-0.29062156326712846
6207,16648,1,Frequency,-0.38205334831675486
6208,16650,1,Frequency,-0.35919540205434825
6209,16652,0,Frequency,0.05224763066897055
6210,16653,2,Frequency,-0.22204772447990864
6211,16654,2,Frequency,-0.24490567074231526
6212,16655,0,Frequency,0.8065598573283883
6213,16656,0,Frequency,-0.15347388569268886
6214,16657,0,Frequency,0.41797477086747614
6215,16659,1,Frequency,-0.4049112945791614
6216,16660,2,Frequency,-0.29062156326712846
6217,16665,1,Frequency,-0.35919540205434825
6218,16666,2,Frequency,-0.22204772447990864
6219,16667,2,Frequency,-0.10775799316787564
6220,16668,1,Frequency,-0.38205334831675486
6221,16669,0,Frequency,0.44083271712988276
6222,16670,0,Frequency,0.8751336961156081
6223,16672,0,Frequency,0.029389684406563952
6224,16674,2,Frequency,-0.062042100643062446
6225,16676,2,Frequency,0.05224763066897055
6226,16678,0,Frequency,0.37225887834266297
6227,16680,1,Frequency,-0.35919540205434825
6228,16681,2,Frequency,-0.29062156326712846
6229,16682,0,Frequency,-0.17633183195509544
6230,16684,0,Frequency,0.8751336961156081
6231,16685,2,Frequency,-0.10775799316787564
6232,16686,0,Frequency,2.2694684181224107
6233,16688,0,Frequency,-0.15347388569268886
6234,16689,1,Frequency,-0.38205334831675486
6235,16690,1,Frequency,-0.31347950952953507
6236,16692,1,Frequency,-0.38205334831675486
6237,16693,2,Frequency,-0.13061593943028224
6238,16696,1,Frequency,-0.38205334831675486
6239,16697,1,Frequency,-0.4049112945791614
6240,16698,1,Frequency,-0.4049112945791614
6241,16700,0,Frequency,0.9208495886404213
6242,16701,0,Frequency,0.23511120076822334
6243,16705,0,Frequency,0.6465542334915422
6244,16706,2,Frequency,-0.01632620811824925
6245,16708,2,Frequency,-0.19918977821750206
6246,16709,2,Frequency,-0.062042100643062446
6247,16710,0,Frequency,1.1951449437893005
6248,16711,2,Frequency,-0.33633745579194163
6249,16712,0,Frequency,1.1494290512644874
6250,16713,0,Frequency,2.200894579335191
6251,16714,2,Frequency,0.0065317381441573515
6252,16715,1,Frequency,-0.4049112945791614
6253,16716,1,Frequency,-0.4049112945791614
6254,16717,0,Frequency,0.37225887834266297
6255,16719,0,Frequency,0.32654298581784974
6256,16720,1,Frequency,-0.33633745579194163
6257,16721,1,Frequency,-0.26776361700472184
6258,16722,0,Frequency,0.34940093208025635
6259,16723,1,Frequency,-0.31347950952953507
6260,16725,2,Frequency,0.23511120076822334
6261,16726,0,Frequency,0.25796914703062995
6262,16727,1,Frequency,-0.33633745579194163
6263,16728,2,Frequency,0.715128072278762
6264,16729,0,Frequency,2.54376377327129
6265,16730,2,Frequency,-0.01632620811824925
6266,16732,2,Frequency,-0.26776361700472184
6267,16734,2,Frequency,-0.19918977821750206
6268,16735,2,Frequency,0.0065317381441573515
6269,16739,1,Frequency,-0.35919540205434825
6270,16742,2,Frequency,-0.4049112945791614
6271,16743,0,Frequency,0.5322645021795092
6272,16744,0,Frequency,0.5551224484419157
6273,16745,0,Frequency,1.515156191462993
6274,16746,0,Frequency,1.1951449437893005
6275,16747,2,Frequency,-0.17633183195509544
6276,16748,0,Frequency,-0.08490004690546905
6277,16750,2,Frequency,0.07510557693137715
6278,16751,2,Frequency,-0.33633745579194163
6279,16753,1,Frequency,-0.26776361700472184
6280,16755,2,Frequency,0.46369066339228937
6281,16756,1,Frequency,-0.31347950952953507
6282,16757,1,Frequency,-0.38205334831675486
6283,16758,1,Frequency,-0.35919540205434825
6284,16759,2,Frequency,-0.26776361700472184
6285,16761,1,Frequency,-0.33633745579194163
6286,16762,2,Frequency,-0.13061593943028224
6287,16763,1,Frequency,-0.33633745579194163
6288,16764,0,Frequency,2.54376377327129
6289,16766,2,Frequency,-0.24490567074231526
6290,16767,0,Frequency,0.6694121797539487
6291,16768,2,Frequency,-0.15347388569268886
6292,16769,1,Frequency,-0.24490567074231526
6293,16770,2,Frequency,0.21225325450581675
6294,16771,0,Frequency,0.9894234274276411
6295,16773,1,Frequency,-0.31347950952953507
6296,16774,2,Frequency,-0.22204772447990864
6297,16775,2,Frequency,0.16653736198100355
6298,16776,2,Frequency,0.029389684406563952
6299,16777,2,Frequency,-0.10775799316787564
6300,16778,1,Frequency,-0.31347950952953507
6301,16779,0,Frequency,1.2637187825765204
6302,16780,2,Frequency,-0.15347388569268886
6303,16782,0,Frequency,0.41797477086747614
6304,16788,2,Frequency,0.41797477086747614
6305,16789,1,Frequency,-0.38205334831675486
6306,16790,0,Frequency,-0.062042100643062446
6307,16791,0,Frequency,1.0122813736900478
6308,16792,1,Frequency,-0.4049112945791614
6309,16793,1,Frequency,-0.35919540205434825
6310,16794,0,Frequency,0.5779803947043224
6311,16796,1,Frequency,-0.38205334831675486
6312,16800,0,Frequency,0.5094065559171026
6313,16801,2,Frequency,0.05224763066897055
6314,16803,1,Frequency,-0.35919540205434825
6315,16804,2,Frequency,-0.17633183195509544
6316,16805,2,Frequency,0.12082146945619035
6317,16806,2,Frequency,0.05224763066897055
6318,16807,2,Frequency,-0.17633183195509544
6319,16808,1,Frequency,-0.33633745579194163
6320,16809,2,Frequency,0.21225325450581675
6321,16810,1,Frequency,-0.31347950952953507
6322,16811,2,Frequency,-0.26776361700472184
6323,16812,1,Frequency,-0.4049112945791614
6324,16813,0,Frequency,1.7665936003494656
6325,16814,0,Frequency,0.6465542334915422
6326,16816,1,Frequency,-0.29062156326712846
6327,16817,0,Frequency,-0.15347388569268886
6328,16818,0,Frequency,0.23511120076822334
6329,16820,1,Frequency,-0.31347950952953507
6330,16823,1,Frequency,-0.26776361700472184
6331,16824,2,Frequency,-0.33633745579194163
6332,16825,1,Frequency,-0.35919540205434825
6333,16826,2,Frequency,-0.29062156326712846
6334,16828,1,Frequency,-0.35919540205434825
6335,16829,1,Frequency,-0.38205334831675486
6336,16830,1,Frequency,-0.33633745579194163
6337,16832,1,Frequency,-0.4049112945791614
6338,16833,0,Frequency,-0.22204772447990864
6339,16834,1,Frequency,-0.33633745579194163
6340,16835,1,Frequency,-0.4049112945791614
6341,16836,1,Frequency,-0.38205334831675486
6342,16837,0,Frequency,0.21225325450581675
6343,16838,1,Frequency,-0.35919540205434825
6344,16839,0,Frequency,0.6694121797539487
6345,16841,0,Frequency,0.23511120076822334
6346,16842,2,Frequency,-0.24490567074231526
6347,16843,0,Frequency,1.629445922775026
6348,16846,1,Frequency,-0.4049112945791614
6349,16847,1,Frequency,-0.38205334831675486
6350,16848,2,Frequency,-0.33633745579194163
6351,16849,1,Frequency,-0.35919540205434825
6352,16850,1,Frequency,-0.31347950952953507
6353,16851,2,Frequency,-0.33633745579194163
6354,16852,1,Frequency,-0.38205334831675486
6355,16855,1,Frequency,-0.35919540205434825
6356,16856,1,Frequency,-0.4049112945791614
6357,16859,2,Frequency,-0.15347388569268886
6358,16863,2,Frequency,-0.31347950952953507
6359,16866,1,Frequency,-0.38205334831675486
6360,16869,2,Frequency,0.14367941571859694
6361,16871,0,Frequency,0.14367941571859694
6362,16872,1,Frequency,-0.4049112945791614
6363,16873,0,Frequency,0.829417803590795
6364,16875,2,Frequency,0.07510557693137715
6365,16877,0,Frequency,0.05224763066897055
6366,16878,1,Frequency,-0.4049112945791614
6367,16880,0,Frequency,0.44083271712988276
6368,16881,1,Frequency,-0.4049112945791614
6369,16882,2,Frequency,-0.26776361700472184
6370,16883,1,Frequency,-0.35919540205434825
6371,16884,1,Frequency,-0.35919540205434825
6372,16885,2,Frequency,0.05224763066897055
6373,16887,2,Frequency,-0.22204772447990864
6374,16889,2,Frequency,0.14367941571859694
6375,16891,0,Frequency,0.32654298581784974
6376,16892,0,Frequency,0.029389684406563952
6377,16895,2,Frequency,-0.062042100643062446
6378,16897,1,Frequency,-0.19918977821750206
6379,16898,2,Frequency,0.23511120076822334
6380,16899,0,Frequency,0.029389684406563952
6381,16900,0,Frequency,0.09796352319378375
6382,16902,2,Frequency,-0.19918977821750206
6383,16903,2,Frequency,-0.22204772447990864
6384,16904,0,Frequency,2.726627343370543
6385,16905,0,Frequency,0.7837019110659817
6386,16906,2,Frequency,0.029389684406563952
6387,16907,2,Frequency,0.18939530824341014
6388,16909,1,Frequency,-0.38205334831675486
6389,16910,0,Frequency,1.629445922775026
6390,16912,0,Frequency,0.07510557693137715
6391,16913,1,Frequency,-0.4049112945791614
6392,16914,1,Frequency,-0.31347950952953507
6393,16915,2,Frequency,-0.13061593943028224
6394,16916,2,Frequency,0.0065317381441573515
6395,16917,1,Frequency,-0.35919540205434825
6396,16918,2,Frequency,0.09796352319378375
6397,16919,2,Frequency,1.1037131587396742
6398,16921,2,Frequency,-0.15347388569268886
6399,16923,0,Frequency,2.818059128420169
6400,16924,2,Frequency,-0.10775799316787564
6401,16928,2,Frequency,0.25796914703062995
6402,16929,0,Frequency,-0.062042100643062446
6403,16930,2,Frequency,-0.15347388569268886
6404,16931,0,Frequency,3.503797516292367
6405,16932,2,Frequency,-0.13061593943028224
6406,16933,0,Frequency,-0.22204772447990864
6407,16934,2,Frequency,-0.22204772447990864
6408,16936,2,Frequency,-0.062042100643062446
6409,16938,0,Frequency,0.7608439648035752
6410,16940,0,Frequency,0.829417803590795
6411,16942,0,Frequency,0.46369066339228937
6412,16943,2,Frequency,-0.24490567074231526
6413,16945,0,Frequency,0.7837019110659817
6414,16947,1,Frequency,-0.4049112945791614
6415,16948,2,Frequency,-0.31347950952953507
6416,16949,2,Frequency,-0.22204772447990864
6417,16950,2,Frequency,-0.19918977821750206
6418,16951,2,Frequency,-0.19918977821750206
6419,16952,1,Frequency,-0.35919540205434825
6420,16954,0,Frequency,-0.10775799316787564
6421,16955,2,Frequency,-0.29062156326712846
6422,16956,1,Frequency,-0.4049112945791614
