CustomerID,Recency,Frequency,MonetaryValue
16278,101,4,67.9
16279,22,19,252.31000000000003
16281,73,3,544.6800000000002
16282,340,2,12.7
16283,6,44,388.97
16284,32,19,162.80000000000004
16292,122,5,74.78
16293,22,26,438.65
16295,25,8,131.65
16297,269,3,45.5
16298,23,9,163.24
16302,127,4,66.72
16303,26,27,767.66
16305,139,7,130.6
16306,302,8,136.37
16309,107,10,174.52
16311,18,9,145.59000000000003
16313,50,3,51.90000000000001
16315,331,3,40.8
16316,65,30,758.5500000000002
16317,120,13,255.51
16318,36,1,17.700000000000006
16322,2,6,59.32
16323,197,1,207.50000000000003
16324,129,24,76.87000000000003
16325,47,4,118.5
16326,6,64,647.84
16327,15,55,704.3700000000001
16330,18,10,42.33
16332,29,31,337.52999999999986
16333,8,12,8417.36
16337,37,3,49.65
16338,158,1,11.9
16339,285,5,29.3
16340,108,46,160.04999999999995
16341,25,13,255.85
16342,76,3,69.15
16343,17,5,49.76
16344,159,2,101.1
16345,45,7,111.8
16347,12,17,147.32999999999996
16348,33,49,274.14
16349,291,4,15.38
16350,22,10,178.2
16351,333,1,19.5
16352,18,5,80.6
16353,8,20,1494.9499999999996
16354,74,10,112.5
16356,198,6,44.71000000000001
16357,34,8,152.07
16358,2,18,400.02
16359,95,15,258.85
16360,5,134,726.4099999999997
16361,10,19,130.00000000000003
16362,33,9,91.0
16363,54,1,15.0
16364,12,14,196.91
16365,18,12,562.8500000000001
16366,19,2,35.40000000000001
16367,38,26,192.68
16368,3,18,109.45000000000002
16369,19,30,350.29999999999984
16370,83,48,270.98
16372,34,17,65.55000000000001
16374,67,24,77.64000000000001
16376,9,26,213.62
16377,268,1,390.0
16378,297,7,106.4
16379,5,20,402.36
16380,62,5,238.15
16383,75,17,103.3
16384,264,5,80.25
16385,61,7,70.34
16386,29,13,43.23
16389,54,8,255.7
16392,270,14,90.12
16393,3,60,502.34
16394,57,18,339.7700000000001
16395,61,47,335.05000000000007
16398,155,12,215.75
16399,20,13,81.3
16400,95,5,50.88
16401,2,47,1199.97
16403,313,1,15.0
16404,71,6,126.85
16406,19,14,48.32000000000001
16407,13,26,367.0
16409,37,36,327.24
16411,20,7,25.660000000000004
16412,54,4,26.3
16413,57,6,61.64999999999999
16414,22,3,52.4
16415,45,10,16.13
16416,27,17,349.72
16418,45,27,119.76
16419,129,10,238.55
16422,18,75,6592.329999999999
16423,25,2,77.34
16424,192,1,15.9
16425,303,2,30.6
16426,3,73,358.61999999999983
16427,264,2,40.08
16429,107,2,284.55
16431,214,13,95.38
16432,65,1,19.92
16433,29,5,40.6
16434,30,24,334.92
16438,6,15,71.63
16440,8,51,550.5000000000001
16441,68,5,80.3
16442,2,29,76.62000000000002
16444,47,19,108.0
16445,34,11,46.26
16446,206,1,1.25
16447,136,7,72.35000000000002
16448,199,2,20.64
16449,198,8,137.84
16450,150,3,66.06
16451,88,7,126.32
16454,45,1,1.0
16455,64,16,296.45
16456,100,23,288.54
16457,219,1,17.700000000000006
16458,3,39,699.5699999999998
16460,29,20,108.71
16461,178,5,26.75
16462,74,1,68.0
16463,22,15,252.59000000000003
16464,20,51,341.7199999999998
16466,34,36,384.91
16468,75,2,74.9
16469,24,38,143.82000000000005
16470,52,43,267.48
16471,275,2,36.2
16473,165,3,51.0
16474,8,65,336.62000000000006
16475,89,5,167.1
16477,64,30,503.70000000000016
16478,26,4,67.98
16479,11,8,59.63
16480,76,16,203.26
16482,16,4,48.42
16483,193,6,58.55
16484,191,5,71.7
16485,78,9,63.22000000000001
16488,34,4,72.88000000000002
16491,47,11,264.5
16493,80,18,454.93
16494,297,12,188.16000000000003
16495,4,19,118.81
16496,9,21,352.85
16497,50,17,343.44000000000005
16498,162,4,19.8
16499,361,7,122.6
16500,331,1,165.0
16503,107,17,302.10000000000014
16504,26,17,120.68
16506,41,1,19.8
16509,297,5,117.55
16511,22,43,251.50000000000003
16513,20,5,106.1
16515,53,25,316.55
16516,31,1,15.6
16517,278,4,33.0
16518,62,8,150.58
16519,26,1,25.0
16520,187,10,63.85
16523,2,55,1698.6399999999994
16525,38,27,2205.24
16526,172,1,10.0
16527,82,3,61.40000000000001
16528,4,2,23.520000000000003
16529,191,3,40.8
16531,23,16,276.61
16532,18,1,2232.0
16533,20,42,264.7
16535,6,6,79.58
16536,111,11,107.8
16539,3,8,327.21
16542,54,3,79.89999999999998
16546,291,3,70.2
16549,11,191,767.7400000000004
16550,109,42,334.0499999999999
16551,96,8,169.50000000000003
16552,243,1,17.700000000000006
16553,164,15,931.0
16554,43,14,224.05
16555,36,3,37.86
16556,67,35,510.5699999999998
16557,138,1,12.5
16558,1,84,1738.59
16560,27,11,141.97
16561,6,5,76.22
16563,54,4,341.82
16565,365,2,155.85
16566,193,1,29.7
16567,195,8,155.61
16569,4,1,10.5
16570,16,23,807.65
16571,27,13,214.62
16572,128,7,137.55
16573,85,9,118.35
16574,72,6,121.79999999999998
16581,183,1,10.2
16582,114,2,180.12
16584,81,2,44.76000000000001
16586,249,3,178.2
16587,233,5,90.15
16589,72,5,74.9
16591,69,2,44.55
16592,5,44,826.25
16593,51,4,63.15
16594,76,12,44.44
16595,62,25,91.83999999999996
16596,16,1,16.6
16597,5,3,63.5
16598,286,2,21.6
16600,5,15,204.78000000000003
16601,41,8,58.41
16602,37,9,148.20000000000005
16603,75,9,133.25
16607,18,28,473.44
16609,16,45,871.0500000000002
16610,220,1,9.96
16611,187,2,17.54
16612,33,12,208.20000000000005
16613,71,9,170.2
16614,183,3,52.08
16616,16,2,60.40000000000001
16617,236,2,68.7
16618,32,25,779.3099999999997
16620,4,2,40.3
16621,52,7,152.05
16624,81,8,190.44
16625,275,4,55.44
16626,1,43,883.6800000000002
16627,80,4,47.19
16628,30,17,274.94
16629,74,21,153.74999999999997
16633,18,26,519.4399999999998
16637,33,19,290.44999999999993
16638,100,20,308.3
16639,32,16,483.45
16641,106,4,88.34
16642,5,9,164.04
16643,246,7,117.01
16644,178,14,181.94
16647,170,6,74.04
16648,43,2,30.0
16650,72,3,60.6
16652,59,21,1071.29
16653,17,9,199.7
16654,142,8,126.91
16655,18,54,707.1399999999996
16656,43,12,1889.16
16657,10,37,137.27
16659,190,1,20.4
16660,17,6,731.9
16665,363,3,23.4
16666,20,9,54.21
16667,69,14,146.13000000000005
16668,16,2,30.6
16669,24,38,392.33
16670,31,57,896.17
16672,3,20,1149.5
16674,55,16,46.49
16676,34,21,362.54
16678,3,35,773.5199999999999
16680,44,3,56.9
16681,78,6,171.42
16682,5,11,469.19999999999993
16684,5,57,14708.959999999995
16685,62,14,65.38000000000001
16686,48,118,637.1099999999999
16688,2,12,222.72
16689,76,2,53.64000000000001
16690,73,5,69.93
16692,257,2,158.5
16693,69,13,101.6
16696,214,2,213.3
16697,242,1,8.25
16698,254,1,204.0
16700,9,59,946.0
16701,9,29,1000.3099999999997
16705,1,47,2294.3399999999992
16706,38,18,72.62
16708,46,10,183.0
16709,85,16,538.5
16710,20,71,420.5399999999999
16711,27,4,256.08
16712,19,69,570.25
16713,19,115,1308.1199999999994
16714,318,19,170.8
16715,79,1,3.8
16716,267,1,166.8
16717,24,35,690.3700000000001
16719,15,33,268.18
16720,27,4,21.25
16721,263,7,87.82000000000002
16722,18,34,823.98
16723,108,5,87.35000000000002
16725,303,29,147.37
16726,27,30,249.07
16727,365,4,28.85
16728,47,50,172.04999999999995
16729,39,130,1462.8099999999995
16730,53,18,123.87000000000002
16732,32,7,144.12
16734,53,10,78.85999999999999
16735,79,19,385.8
16739,177,3,86.8
16742,47,1,464.9
16743,30,42,541.14
16744,12,43,189.5
16745,87,85,1721.9599999999994
16746,5,71,1090.9299999999996
16747,38,11,190.87
16748,18,15,343.9000000000001
16750,45,22,187.33
16751,31,4,177.24
16753,59,7,29.450000000000006
16755,115,39,325.71
16756,215,5,90.9
16757,319,2,60.60000000000001
16758,66,3,33.15
16759,8,7,131.76
16761,97,4,85.2
16762,20,13,258.02
16763,199,4,143.1
16764,4,130,535.8399999999998
16766,274,8,270.3
16767,31,48,982.7200000000003
16768,48,12,95.7
16769,261,8,77.35
16770,58,28,188.46
16771,34,62,527.5299999999999
16773,58,5,24.1
16774,68,9,126.25
16775,58,26,218.8
16776,61,20,116.14999999999998
16777,81,14,56.82
16778,75,5,71.0
16779,3,74,2278.17
16780,101,12,86.74
16782,18,37,474.75
16788,124,37,128.67
16789,9,2,27.5
16790,4,16,250.30000000000004
16791,30,63,397.90999999999985
16792,283,1,5.1
16793,58,3,36.46
16794,2,44,261.11
16796,90,2,34.739999999999995
16800,12,41,279.14
16801,164,21,411.6
16803,66,3,36.49
16804,24,11,81.0
16805,174,24,103.4
16806,104,21,192.49
16807,143,11,177.62
16808,100,4,44.1
16809,24,28,174.44999999999993
16810,193,5,90.8
16811,5,7,117.49
16812,361,1,14.85
16813,9,96,436.51999999999987
16814,15,47,977.7000000000003
16816,150,6,75.1
16817,3,12,127.64
16818,11,29,564.16
16820,96,5,75.42
16823,228,7,75.35000000000002
16824,16,4,54.96
16825,39,3,59.4
16826,52,6,97.8
16828,94,3,47.4
16829,157,2,59.40000000000001
16830,39,4,63.65
16832,218,1,4.95
16833,2,9,152.13
16834,228,4,70.24
16835,129,1,20.8
16836,40,2,30.980000000000004
16837,32,28,536.14
16838,198,3,43.6
16839,9,48,2607.4500000000007
16841,37,29,532.16
16842,101,8,125.04
16843,43,90,2456.859999999999
16846,51,1,24.96
16847,44,2,26.8
16848,53,4,87.9
16849,187,3,47.7
16850,334,5,82.5
16851,5,4,58.79999999999999
16852,177,2,34.85
16855,24,3,46.05
16856,15,1,17.700000000000006
16859,145,12,221.07
16863,32,5,135.07999999999998
16866,141,2,40.65
16869,23,25,148.43
16871,23,25,520.24
16872,78,1,49.95
16873,5,55,1323.2099999999996
16875,68,22,399.85
16877,13,21,149.66
16878,85,1,2.55
16880,31,38,326.13999999999993
16881,67,1,432.0
16882,67,7,134.04000000000002
16883,188,3,16.65
16884,38,3,52.96
16885,16,21,99.36
16887,36,9,52.16
16889,195,25,317.27
16891,2,33,132.29000000000002
16892,2,20,114.46
16895,65,16,57.42
16897,314,10,66.28
16898,27,29,79.78999999999998
16899,8,20,158.14999999999995
16900,17,23,215.47
16902,117,10,606.64
16903,30,9,66.89
16904,5,138,851.1400000000001
16905,6,53,788.1899999999998
16906,82,20,182.04
16907,30,27,262.35
16909,73,2,24.36
16910,5,90,239.81999999999996
16912,29,22,488.6
16913,291,1,1.25
16914,37,5,15.1
16915,45,13,61.44
16916,24,19,63.53
16917,277,3,218.62
16918,64,23,223.76
16919,157,67,534.44
16921,62,12,50.3
16923,13,142,1355.94
16924,22,14,149.26999999999995
16928,87,30,410.3999999999999
16929,4,16,255.66
16930,27,12,47.59
16931,6,172,876.2700000000003
16932,54,13,28.309999999999995
16933,2,9,99.45000000000002
16934,55,9,122.45
16936,26,16,51.95
16938,9,52,426.3100000000002
16940,53,55,481.4900000000002
16942,13,39,349.93999999999994
16943,212,8,204.18
16945,22,53,852.7799999999999
16947,236,1,15.0
16948,139,5,138.6
16949,41,9,99.43
16950,57,10,244.22000000000003
16951,137,10,194.81
16952,110,3,26.23
16954,17,14,658.4000000000002
16955,185,6,118.21
16956,18,1,13.5
16957,240,4,79.2
16959,88,2,25.8
16960,39,19,81.22000000000001
16961,117,4,65.3
16963,188,2,32.550000000000004
16965,227,6,76.59
16966,198,6,329.64
16967,190,5,80.7
16968,5,7,76.94999999999997
16969,40,10,119.42
16971,39,5,29.78
16976,268,1,175.2
16978,78,11,98.54
16979,4,18,559.6099999999999
16980,256,14,129.25
16982,61,5,86.5
16983,13,29,235.37
16984,89,98,1088.66
16985,18,21,973.04
16986,31,1,62.40000000000001
16987,4,28,415.79999999999984
16988,6,1,10.2
16992,11,21,346.05
16996,31,6,226.24
16997,289,3,195.0
16999,75,2,29.3
17001,1,34,722.4499999999998
17002,86,13,434.66
17004,47,13,386.28
17006,5,12,198.41
17007,51,6,157.47
17010,19,1,10.08
17011,31,5,87.29999999999998
17014,9,16,101.34
17015,29,46,404.93
17017,3,34,1113.8600000000004
17018,41,4,176.1
17019,12,37,151.99
17022,32,1,6.959999999999999
17024,158,1,31.25
17025,61,1,90.0
17027,79,38,239.02
17030,64,1,2.9
17031,12,4,66.6
17033,87,7,238.68
17034,17,7,170.07999999999996
17035,246,5,73.92000000000002
17037,88,13,222.09
17038,31,5,15.15
17040,138,4,56.7
17041,27,14,166.26
17042,3,24,264.61
17043,33,20,548.4499999999998
17044,26,2,381.6
17045,114,4,60.29
17046,158,4,154.38
17047,86,12,199.8
17048,118,8,188.35
17049,3,55,891.8599999999997
17050,97,53,528.96
17051,195,9,57.40000000000001
17052,29,14,62.49
17053,131,2,90.9
17054,29,14,197.35
17058,82,12,202.49
17059,30,80,467.48
17060,267,1,17.700000000000006
17061,74,22,724.9
17062,314,10,70.75
17063,22,13,237.98
17064,183,14,151.75
17068,13,56,891.4899999999997
17069,29,31,546.13
17070,115,15,73.41
17071,29,32,574.4599999999998
17073,18,29,244.16
17075,18,18,176.43
17076,37,5,123.0
17078,37,5,104.24
17080,23,1,20.4
17081,26,17,57.27
17082,34,14,260.25
17083,110,10,258.66
17084,36,21,397.24000000000007
17085,124,47,437.38
17086,8,23,839.3
17088,29,22,394.95
17090,89,15,510.15
17091,3,38,673.0699999999998
17092,51,21,251.47
17094,323,1,47.7
17095,23,8,94.55
17096,16,9,204.58
17100,19,12,183.16
17101,30,8,332.44000000000005
17105,160,14,104.18
17107,34,79,1846.1600000000005
17109,33,15,130.94
17110,166,6,93.0
17111,48,5,57.6
17114,6,29,192.74
17115,183,4,66.6
17117,289,1,6.6000000000000005
17118,318,2,22.56
17119,4,11,181.86
17120,234,6,115.05
17123,162,2,69.6
17124,186,6,35.13
17125,51,8,36.15
17126,153,46,199.22999999999996
17128,335,4,28.55
17131,6,29,584.63
17133,16,6,631.95
17134,107,3,56.6
17135,17,4,77.46
17138,276,3,53.5
17139,16,105,2423.270000000001
17140,248,5,37.0
17142,240,2,54.75
17144,2,11,177.98999999999995
17146,106,10,165.75000000000003
17147,23,14,394.77
17148,52,2,24.9
17152,195,3,220.1
17153,25,2,25.9
17154,76,5,63.72
17155,18,9,182.21
17157,177,2,39.90000000000001
17158,33,9,189.59
17159,22,20,274.73
17160,32,45,630.2100000000003
17162,29,21,360.19000000000005
17163,79,1,34.0
17164,33,31,545.92
17165,285,1,17.700000000000006
17166,204,3,31.65
17169,58,12,193.41000000000003
17171,290,1,25.5
17172,79,3,91.56
17173,6,25,1102.5000000000002
17174,218,1,10.5
17175,45,17,373.9
17176,202,2,30.3
17179,179,10,95.4
17180,57,32,213.56999999999994
17181,58,4,33.2
17183,33,13,748.6099999999999
17187,227,2,31.6
17188,12,21,484.76
17189,107,15,113.44000000000004
17190,59,4,70.95000000000002
17191,29,29,326.89
17193,36,9,413.34
17194,361,4,51.92
17197,30,6,108.3
17198,24,6,59.56
17201,54,5,12.77
17203,36,27,773.1899999999998
17204,176,6,192.45
17205,54,1,72.0
17211,27,39,449.91
17212,254,1,60.0
17213,41,36,661.3100000000002
17214,61,18,179.4
17218,5,52,375.46999999999986
17219,32,5,32.0
17220,25,90,641.6399999999999
17221,8,18,69.86000000000001
17222,66,2,19.8
17223,311,4,15.05
17226,309,4,85.35
17227,19,7,236.35
17228,16,41,377.49000000000007
17229,97,9,38.67999999999999
17230,265,17,891.42
17231,13,122,684.5799999999998
17232,3,3,31.73
17233,36,2,33.25
17234,183,1,3.75
17235,26,3,16.44
17236,13,21,211.74
17237,12,3,37.91
17238,3,110,716.7099999999997
17239,313,3,89.5
17242,109,5,170.04
17243,6,90,1746.3700000000006
17244,54,7,117.75
17245,205,1,15.3
17247,16,15,59.22
17248,121,16,51.60000000000001
17250,4,10,62.89999999999999
17251,363,6,52.95
17252,187,16,41.75
17253,19,6,64.35
17254,5,19,38.5
17255,41,20,62.40999999999998
17256,108,3,24.4
17259,149,8,50.12000000000001
17262,228,2,251.1
17263,209,3,10.5
17265,139,15,73.23000000000002
17266,4,18,62.79
17267,128,4,14.78
17272,47,23,471.48
17274,36,2,9.45
17277,228,10,113.37
17278,242,3,52.98
17279,58,3,92.28
17282,131,17,592.3600000000001
17284,61,56,335.3699999999999
17286,22,9,44.95
17287,27,26,189.29
17288,13,20,178.44
17289,32,20,150.38000000000005
17290,4,19,113.7
17293,31,32,431.85
17295,29,13,109.96
17297,18,12,18.83
17298,102,9,130.78
17299,12,14,123.28
17301,22,7,26.5
17302,15,19,289.2000000000001
17303,362,12,49.72000000000001
17306,11,10,1221.9
17309,96,4,17.5
17311,79,8,267.26
17312,156,2,1.7999999999999998
17313,32,9,932.34
17314,25,18,390.05
17315,2,97,1273.0799999999995
17317,90,1,76.32000000000002
17320,101,11,173.73999999999995
17321,68,17,131.31
17323,16,48,242.13999999999993
17324,22,4,108.26
17325,281,2,39.6
17329,15,8,186.43
17330,68,1,45.0
17333,86,5,80.4
17334,309,2,30.24
17337,152,114,413.46
17338,18,139,1158.1899999999996
17339,95,4,141.96
17340,30,70,2169.7700000000004
17341,157,5,107.02
17343,356,1,1.7399999999999998
17344,47,6,22.1
17345,16,21,167.74000000000004
17346,4,99,589.8699999999999
17348,15,40,193.95
17349,180,1,12.75
17350,9,19,289.9600000000001
17351,37,6,66.95
17353,155,2,435.0
17354,51,4,434.56
17356,312,1,4.25
17357,25,8,51.11
17358,304,14,82.89
17359,12,5,46.3
17360,18,27,104.87000000000002
17361,187,3,50.5
17362,240,9,102.35
17364,1,68,746.58
17365,13,97,1081.11
17367,239,7,44.02
17368,24,23,325.47
17370,73,6,93.86
17371,18,18,66.73
17372,41,46,226.13000000000008
17373,41,7,79.79
17374,219,8,141.15000000000003
17375,200,15,98.02
17376,71,10,73.3
17377,24,78,603.3499999999998
17379,12,21,121.44
17381,25,20,3065.4
17383,5,16,82.94000000000003
17384,20,6,53.03
17385,15,6,70.34
17386,8,9,1407.2800000000002
17387,20,17,162.37
17388,132,4,71.9
17389,1,38,4096.219999999998
17391,165,1,203.52
17392,307,19,127.28
17394,220,1,29.7
17396,40,5,2242.6
17397,23,14,150.82000000000005
17398,115,10,164.96
17400,127,36,290.58
17402,5,8,525.34
17403,37,5,26.38
17405,2,12,153.19000000000003
17406,334,17,435.7
17408,164,2,32.65
17409,249,5,260.55
17410,17,8,130.74
17411,76,3,48.5
17412,24,15,266.62
17414,44,4,756.4
17415,80,2,77.19999999999997
17416,30,53,1388.71
17418,43,7,104.21
17419,12,34,761.3000000000002
17420,51,2,41.6
17422,17,27,458.91000000000014
17423,47,9,273.02
17425,61,12,199.6
17426,9,62,1028.95
17428,1,73,4117.690000000001
17429,129,8,91.41
17430,33,1,17.700000000000006
17431,314,5,37.5
17432,19,11,97.19
17433,89,11,49.65
17434,3,25,373.13000000000005
17436,2,3,63.3
17438,254,5,119.85
17440,157,1,30.6
17442,37,28,472.12000000000006
17446,177,2,26.4
17447,41,7,93.82
17449,3,64,571.8100000000002
17450,11,64,36160.84000000001
17451,2,20,336.92
17453,18,8,239.55
17454,234,13,81.40000000000002
17455,204,1,17.700000000000006
17457,127,3,221.95
17458,16,17,90.43
17459,44,24,97.5
17460,95,3,64.0
17461,23,28,179.89
17462,61,2,27.6
17463,17,40,359.14999999999986
17464,159,2,86.4
17466,11,7,128.15
17468,15,1,30.0
17469,17,12,261.40000000000003
17470,45,14,163.16999999999996
17472,192,36,154.38
17475,80,2,27.6
17480,78,8,171.33999999999997
17481,4,15,208.26
17483,66,4,62.7
17486,262,5,74.28
17489,59,8,132.04000000000002
17490,1,17,590.21
17491,2,14,442.2
17492,249,3,129.15
17495,8,4,66.82
17496,359,2,57.15000000000001
17498,76,2,41.56
17499,290,5,59.46
17500,30,1,16.5
17501,221,6,87.15
17502,10,5,98.1
17503,3,4,36.78
17504,207,26,677.68
17505,162,10,206.6
17506,76,1,22.5
17507,262,16,100.95
17509,58,73,1260.53
17510,25,1,12.6
17511,3,175,16805.440000000002
17512,155,14,452.35
17514,129,5,26.500000000000004
17515,32,15,114.49
17516,16,29,161.36
17517,309,3,52.2
17519,18,12,306.25
17520,54,6,107.84
17521,30,8,110.96
17522,2,12,144.3
17523,12,6,80.94
17525,360,3,110.1
17526,5,2,102.3
17527,54,10,158.23
17528,2,49,825.7199999999998
17530,2,49,339.06000000000006
17531,191,2,57.0
17534,54,1,30.0
17535,281,2,25.2
17537,30,25,280.8299999999999
17538,26,3,23.76
17540,25,5,137.7
17542,270,3,14.3
17545,44,28,93.23000000000002
17548,234,1,16.5
17549,24,2,57.18000000000001
17550,198,9,50.94
17551,360,12,82.2
17552,72,3,69.6
17553,130,1,1250.0
17554,2,13,284.17
17555,20,22,124.41
17556,206,1,24.9
17557,15,10,158.04999999999995
17560,95,4,157.85
17561,20,4,22.63
17562,52,12,204.36000000000004
17564,25,8,73.1
17566,9,32,206.87
17567,8,31,753.56
17569,333,5,44.6
17571,51,54,306.1699999999998
17572,72,1,13.05
17573,30,5,90.22
17574,243,3,86.10000000000002
17576,9,77,731.28
17578,219,1,18.72
17579,5,10,127.44
17580,253,10,98.16000000000004
17581,1,74,1529.5099999999998
17582,237,8,87.66000000000003
17584,8,10,393.7
17585,110,42,224.65000000000003
17588,101,2,43.7
17589,61,48,459.37999999999977
17590,3,37,272.97
17591,74,13,252.47000000000003
17593,4,35,677.83
17594,86,5,108.0
17595,13,15,76.57000000000002
17596,24,47,613.3599999999999
17597,214,12,576.1200000000001
17600,18,5,70.14
17602,3,94,840.2799999999999
17603,79,3,37.38
17604,218,16,77.67
17608,34,12,32.629999999999995
17609,41,48,261.33000000000004
17611,8,119,731.3400000000001
17612,54,35,671.71
17613,23,51,674.07
17614,58,22,80.08
17615,204,2,36.7
17616,174,1,163.2
17618,6,18,293.7
17619,313,21,56.38
17620,60,2,40.8
17621,22,5,421.2
17623,33,8,152.61
17624,15,5,82.0
17625,19,76,479.38
17629,6,25,419.23000000000013
17630,170,3,61.6
17631,2,9,121.25
17633,32,14,215.56
17634,37,56,434.78
17636,20,6,71.38
17637,32,6,108.19
17639,277,1,22.5
17640,87,1,236.88
17642,120,6,101.68
17644,2,38,828.5399999999997
17646,220,8,141.9
17648,61,18,347.45
17649,139,11,174.19000000000003
17650,22,2,50.1
17651,12,48,773.0199999999996
17652,26,47,928.87
17653,37,14,371.26
17655,11,10,187.39000000000004
17656,74,19,408.62
17658,26,7,232.04
17659,18,32,583.0799999999998
17660,142,8,71.67
17663,26,24,546.99
17664,19,6,91.58
17666,66,1,25.5
17667,67,25,446.77
17668,2,2,83.1
17669,86,13,554.3
17670,228,3,50.4
17671,16,5,269.4
17672,51,26,830.74
17673,2,48,288.29
17674,75,4,76.92000000000002
17675,2,127,3615.15
17676,59,6,101.72
17677,2,61,2805.13
17678,264,2,42.66
17679,53,7,512.75
17680,24,4,63.80000000000001
17682,11,19,351.0900000000001
17684,44,4,78.1
17685,17,29,537.3
17686,8,71,1434.9599999999996
17690,31,54,913.8300000000003
17691,359,1,15.9
17692,128,8,135.07
17693,138,2,32.4
17694,142,4,78.46
17695,132,6,93.4
17696,39,29,603.82
17697,237,3,42.9
17700,17,21,339.04
17701,253,5,98.0
17702,31,15,210.44000000000003
17703,36,6,108.84
17704,169,8,267.26
17705,4,18,313.00000000000006
17706,5,76,2040.7100000000007
17707,337,1,15.0
17708,188,11,64.30000000000001
17709,170,3,39.5
17711,290,1,20.28
17712,45,9,155.04000000000005
17714,321,1,15.0
17716,30,52,1178.7099999999996
17718,233,3,63.45
17719,38,46,937.9
17720,114,10,341.71
17722,97,17,526.0699999999998
17723,192,2,474.40000000000015
17724,72,8,217.7
17725,17,41,672.9999999999999
17727,16,17,290.58
17728,4,35,641.8800000000001
17730,4,43,870.9199999999997
17731,129,9,138.64
17733,39,7,79.78999999999998
17734,137,5,101.1
17735,3,130,2306.830000000001
17736,114,4,52.48
17738,20,17,377.95
17739,12,9,547.4799999999998
17742,333,4,76.47
17744,4,17,286.6
17746,241,1,31.6
17749,179,5,105.34
17750,6,36,385.77
17754,1,19,190.67
17757,2,125,1215.3900000000006
17758,20,77,639.8300000000003
17759,18,14,69.98
17761,33,4,104.07
17764,51,14,184.23
17765,211,9,54.17
17767,16,5,37.1
17768,9,20,341.47
17769,13,62,739.3199999999998
17770,276,5,235.3
17771,57,15,80.34
17772,11,16,40.0
17774,97,24,177.1
17777,25,38,139.48000000000002
17779,22,11,69.72
17781,160,1,7.95
17783,73,6,31.92
17785,54,3,37.35
17786,86,18,78.45
17787,153,14,175.90000000000003
17788,74,2,829.45
17789,282,2,18.9
17790,27,38,405.76999999999987
17793,26,13,51.28999999999999
17795,180,11,45.56999999999999
17796,41,10,94.75
17797,23,21,134.84
17799,23,77,520.9299999999998
17800,38,17,215.65
17802,83,24,195.68
17805,74,3,216.66
17806,12,10,156.70999999999995
17809,17,8,673.7400000000001
17811,5,173,1638.2500000000002
17812,13,15,67.55000000000001
17813,15,81,363.75999999999993
17816,37,3,8.14
17817,5,6,33.43
17819,72,7,516.35
17824,52,2,40.08
17827,6,48,482.93
17830,2,8,151.3
17832,50,13,28.78
17835,3,9,36.68000000000001
17836,48,3,23.15
17837,43,35,327.72
17838,27,21,410.85000000000014
17839,43,18,77.14
17841,2,1497,7535.589999999971
17843,304,6,21.58
17848,82,12,366.94
17849,219,5,63.55
17852,12,9,42.4
17854,186,4,37.75
17856,2,2,105.0
17857,18,11,4185.5
17858,6,36,1038.4
17859,305,5,7.52
17861,4,52,457.21999999999986
17862,324,1,90.0
17863,60,18,322.76
17864,13,21,123.59
17865,31,66,1837.8400000000006
17867,31,19,108.77
17869,108,8,114.4
17870,3,45,255.94000000000003
17871,205,5,54.48
17873,81,11,436.27
17874,226,6,38.95
17877,171,1,20.4
17878,44,5,54.96
17879,174,2,5.8100000000000005
17880,365,7,138.9
17881,305,1,4.95
17883,4,26,146.91999999999996
17884,4,17,123.5
17885,13,12,33.33
17886,32,15,70.97
17887,130,3,9.2
17888,39,16,225.61
17889,213,3,32.65
17890,323,24,143.3
17891,163,7,34.85
17892,58,6,32.2
17893,226,2,15.54
17894,72,41,178.41
17895,45,3,26.88
17897,173,13,40.34
17898,86,7,27.64
17899,160,10,47.6
17900,191,1,15.0
17901,30,2,6.44
17904,22,9,51.3
17905,157,3,103.44
17906,248,2,9.45
17911,10,7,38.16
17912,311,7,50.9
17913,59,12,59.25
17914,4,14,60.09000000000001
17917,46,24,99.8
17919,89,6,288.24
17920,5,134,906.7299999999997
17921,65,21,116.05
17924,12,5,413.4
17926,134,5,58.39
17928,46,6,70.53
17929,113,1,272.0
17930,36,8,377.63999999999993
17931,135,11,48.45
17932,30,17,234.85
17934,59,6,233.91
17935,142,2,5.5
17936,6,20,104.09000000000003
17937,9,11,915.06
17939,160,4,38.44
17940,165,3,483.34
17946,234,5,21.55
17947,38,2,45.04
17949,57,12,6901.580000000001
17950,73,7,34.15
17951,40,4,241.08000000000004
17954,6,103,489.93
17955,199,3,212.95
17957,67,7,22.62
17958,117,2,397.8
17960,172,3,4.19
17961,22,51,254.57
17962,143,9,24.96
17964,32,15,57.28
17965,38,72,695.1800000000003
17966,152,11,105.98
17969,167,6,36.5
17970,212,4,47.1
17972,242,6,28.64
17973,52,2,39.66
17974,25,32,176.74
17975,16,66,1154.62
17977,30,3,99.25
17979,36,27,115.35
17980,205,10,94.70000000000002
17984,146,11,31.15
17985,23,4,92.85
17987,186,4,41.85
17988,12,5,10.509999999999998
17990,237,10,213.65
17994,122,21,223.77
17997,75,34,486.23999999999984
17999,38,11,49.26000000000001
18001,13,19,163.65
18004,363,6,15.95
18005,4,14,44.10000000000001
18006,24,6,91.45
18008,71,5,66.77000000000001
18009,236,6,54.85
18010,257,1,2.5
